id	basisOfRecord	dynamicProperties	occurrenceID	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	vitality	georeferenceVerificationStatus	occurrenceStatus	associatedMedia	associatedReferences	occurrenceRemarks	eventDate	eventTime	year	month	day	verbatimEventDate	samplingProtocol	continent	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	taxonID	scientificName	taxonRank	vernacularName
2012-00-00_Insect_HumanObservation_096	HumanObservation		2012-00-00_Insect_HumanObservation_096	社團法人基隆市野鳥學會														2012		2012			2012-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000083	Trilophidia annulata	species	疣蝗
2012-00-00_Insect_HumanObservation_097	HumanObservation		2012-00-00_Insect_HumanObservation_097	社團法人基隆市野鳥學會														2012		2012			2012-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000094	Chlorophorus annularis	species	竹虎天牛
2012-00-00_Insect_HumanObservation_098	HumanObservation		2012-00-00_Insect_HumanObservation_098	社團法人基隆市野鳥學會														2012		2012			2012-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000098	Colasposoma auripenne	species	甘藷猿金花蟲
2012-00-00_Insect_HumanObservation_099	HumanObservation		2012-00-00_Insect_HumanObservation_099	社團法人基隆市野鳥學會														2012		2012			2012-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000106	Paederus fuscipes	species	紅胸隱翅蟲
2013-00-00_Insect_HumanObservation_100	HumanObservation		2013-00-00_Insect_HumanObservation_100	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000001	Lampides boeticus	species	豆波灰蝶
2013-00-00_Insect_HumanObservation_101	HumanObservation		2013-00-00_Insect_HumanObservation_101	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000002	Zizeeria maha okinawana	subspecies	藍灰蝶
2013-00-00_Insect_HumanObservation_102	HumanObservation		2013-00-00_Insect_HumanObservation_102	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000007	Vanessa cardui	species	小紅蛺蝶
2013-00-00_Insect_HumanObservation_103	HumanObservation		2013-00-00_Insect_HumanObservation_103	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000020	Spoladea recurvalis	species	甜菜白帶野螟
2013-00-00_Insect_HumanObservation_104	HumanObservation		2013-00-00_Insect_HumanObservation_104	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000028	Eudocima phalonia	species	落葉夜蛾
2013-00-00_Insect_HumanObservation_105	HumanObservation		2013-00-00_Insect_HumanObservation_105	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000033	Asota plana lacteata	subspecies	長斑擬燈蛾
2013-00-00_Insect_HumanObservation_106	HumanObservation		2013-00-00_Insect_HumanObservation_106	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000034	Grammodes geometrica	species	象夜蛾
2013-00-00_Insect_HumanObservation_107	HumanObservation		2013-00-00_Insect_HumanObservation_107	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000048	Pantala flavescens	species	薄翅蜻蜓
2013-00-00_Insect_HumanObservation_108	HumanObservation		2013-00-00_Insect_HumanObservation_108	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000058	Spilostethus hospes	species	箭痕腺長?
2013-00-00_Insect_HumanObservation_109	HumanObservation		2013-00-00_Insect_HumanObservation_109	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000072	Agonoscelis nubilis	species	雲椿
2013-00-00_Insect_HumanObservation_110	HumanObservation		2013-00-00_Insect_HumanObservation_110	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000073	Nezara viridula	species	稻綠椿
2013-00-00_Insect_HumanObservation_111	HumanObservation		2013-00-00_Insect_HumanObservation_111	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000079	Periplaneta australasiae	species	澳洲家蠊
2013-00-00_Insect_HumanObservation_112	HumanObservation		2013-00-00_Insect_HumanObservation_112	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000082	Aiolopus thalassinus	species	斑蝗
2013-00-00_Insect_HumanObservation_113	HumanObservation		2013-00-00_Insect_HumanObservation_113	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000083	Trilophidia annulata	species	疣蝗
2013-00-00_Insect_HumanObservation_114	HumanObservation		2013-00-00_Insect_HumanObservation_114	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000095	Chlorophorus graphus	species	圖紋虎天牛
2013-00-00_Insect_HumanObservation_115	HumanObservation		2013-00-00_Insect_HumanObservation_115	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000098	Colasposoma auripenne	species	甘藷猿金花蟲
2013-00-00_Insect_HumanObservation_116	HumanObservation		2013-00-00_Insect_HumanObservation_116	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000105	Protaetia orientalis sakaii	subspecies	東方白點花金龜
2013-00-00_Insect_HumanObservation_117	HumanObservation		2013-00-00_Insect_HumanObservation_117	社團法人基隆市野鳥學會														2013		2013			2013-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000106	Paederus fuscipes	species	紅胸隱翅蟲
2014-00-00_Insect_HumanObservation_118	HumanObservation		2014-00-00_Insect_HumanObservation_118	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000001	Lampides boeticus	species	豆波灰蝶
2014-00-00_Insect_HumanObservation_119	HumanObservation		2014-00-00_Insect_HumanObservation_119	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000002	Zizeeria maha okinawana	subspecies	藍灰蝶
2014-00-00_Insect_HumanObservation_120	HumanObservation		2014-00-00_Insect_HumanObservation_120	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000007	Vanessa cardui	species	小紅蛺蝶
2014-00-00_Insect_HumanObservation_121	HumanObservation		2014-00-00_Insect_HumanObservation_121	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000020	Spoladea recurvalis	species	甜菜白帶野螟
2014-00-00_Insect_HumanObservation_122	HumanObservation		2014-00-00_Insect_HumanObservation_122	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000028	Eudocima phalonia	species	落葉夜蛾
2014-00-00_Insect_HumanObservation_123	HumanObservation		2014-00-00_Insect_HumanObservation_123	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000033	Asota plana lacteata	subspecies	長斑擬燈蛾
2014-00-00_Insect_HumanObservation_124	HumanObservation		2014-00-00_Insect_HumanObservation_124	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000034	Grammodes geometrica	species	象夜蛾
2014-00-00_Insect_HumanObservation_125	HumanObservation		2014-00-00_Insect_HumanObservation_125	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000048	Pantala flavescens	species	薄翅蜻蜓
2014-00-00_Insect_HumanObservation_126	HumanObservation		2014-00-00_Insect_HumanObservation_126	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000049	Sympetrum fonscolombii	species	紅脈蜻蜓
2014-00-00_Insect_HumanObservation_127	HumanObservation		2014-00-00_Insect_HumanObservation_127	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000058	Spilostethus hospes	species	箭痕腺長?
2014-00-00_Insect_HumanObservation_128	HumanObservation		2014-00-00_Insect_HumanObservation_128	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000072	Agonoscelis nubilis	species	雲椿
2014-00-00_Insect_HumanObservation_129	HumanObservation		2014-00-00_Insect_HumanObservation_129	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000073	Nezara viridula	species	稻綠椿
2014-00-00_Insect_HumanObservation_130	HumanObservation		2014-00-00_Insect_HumanObservation_130	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000079	Periplaneta australasiae	species	澳洲家蠊
2014-00-00_Insect_HumanObservation_131	HumanObservation		2014-00-00_Insect_HumanObservation_131	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000082	Aiolopus thalassinus	species	斑蝗
2014-00-00_Insect_HumanObservation_132	HumanObservation		2014-00-00_Insect_HumanObservation_132	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000083	Trilophidia annulata	species	疣蝗
2014-00-00_Insect_HumanObservation_133	HumanObservation		2014-00-00_Insect_HumanObservation_133	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000095	Chlorophorus graphus	species	圖紋虎天牛
2014-00-00_Insect_HumanObservation_134	HumanObservation		2014-00-00_Insect_HumanObservation_134	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000098	Colasposoma auripenne	species	甘藷猿金花蟲
2014-00-00_Insect_HumanObservation_135	HumanObservation		2014-00-00_Insect_HumanObservation_135	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000105	Protaetia orientalis sakaii	subspecies	東方白點花金龜
2014-00-00_Insect_HumanObservation_136	HumanObservation		2014-00-00_Insect_HumanObservation_136	社團法人基隆市野鳥學會														2014		2014			2014-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000106	Paederus fuscipes	species	紅胸隱翅蟲
2015-00-00_Insect_HumanObservation_137	HumanObservation		2015-00-00_Insect_HumanObservation_137	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000001	Lampides boeticus	species	豆波灰蝶
2015-00-00_Insect_HumanObservation_138	HumanObservation		2015-00-00_Insect_HumanObservation_138	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000002	Zizeeria maha okinawana	subspecies	藍灰蝶
2015-00-00_Insect_HumanObservation_139	HumanObservation		2015-00-00_Insect_HumanObservation_139	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000006	Junonia orithya	species	青眼蛺蝶
2015-00-00_Insect_HumanObservation_140	HumanObservation		2015-00-00_Insect_HumanObservation_140	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000007	Vanessa cardui	species	小紅蛺蝶
2015-00-00_Insect_HumanObservation_141	HumanObservation		2015-00-00_Insect_HumanObservation_141	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000020	Spoladea recurvalis	species	甜菜白帶野螟
2015-00-00_Insect_HumanObservation_142	HumanObservation		2015-00-00_Insect_HumanObservation_142	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000043	Anax parthenope julius	subspecies	綠胸晏蜓
2015-00-00_Insect_HumanObservation_143	HumanObservation		2015-00-00_Insect_HumanObservation_143	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000048	Pantala flavescens	species	薄翅蜻蜓
2015-00-00_Insect_HumanObservation_144	HumanObservation		2015-00-00_Insect_HumanObservation_144	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000049	Sympetrum fonscolombii	species	紅脈蜻蜓
2015-00-00_Insect_HumanObservation_145	HumanObservation		2015-00-00_Insect_HumanObservation_145	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000050	Tramea virginia	species	大華蜻蜓
2015-00-00_Insect_HumanObservation_146	HumanObservation		2015-00-00_Insect_HumanObservation_146	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000055	Homoeocerus marginiventris	species	小點同緣?
2015-00-00_Insect_HumanObservation_147	HumanObservation		2015-00-00_Insect_HumanObservation_147	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000058	Spilostethus hospes	species	箭痕腺長?
2015-00-00_Insect_HumanObservation_148	HumanObservation		2015-00-00_Insect_HumanObservation_148	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000072	Agonoscelis nubilis	species	雲椿
2015-00-00_Insect_HumanObservation_149	HumanObservation		2015-00-00_Insect_HumanObservation_149	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000077	Pycnoscelis surinamensis	species	穌里南潛蠊
2015-00-00_Insect_HumanObservation_150	HumanObservation		2015-00-00_Insect_HumanObservation_150	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000079	Periplaneta australasiae	species	澳洲家蠊
2015-00-00_Insect_HumanObservation_151	HumanObservation		2015-00-00_Insect_HumanObservation_151	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000082	Aiolopus thalassinus	species	斑蝗
2015-00-00_Insect_HumanObservation_152	HumanObservation		2015-00-00_Insect_HumanObservation_152	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000083	Trilophidia annulata	species	疣蝗
2015-00-00_Insect_HumanObservation_153	HumanObservation		2015-00-00_Insect_HumanObservation_153	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000091	Euconocephalus nasutus	species	鼻優草螽
2015-00-00_Insect_HumanObservation_154	HumanObservation		2015-00-00_Insect_HumanObservation_154	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000095	Chlorophorus graphus	species	圖紋虎天牛
2015-00-00_Insect_HumanObservation_155	HumanObservation		2015-00-00_Insect_HumanObservation_155	社團法人基隆市野鳥學會														2015		2015			2015-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000105	Protaetia orientalis sakaii	subspecies	東方白點花金龜
2016-00-00_Insect_HumanObservation_156	HumanObservation		2016-00-00_Insect_HumanObservation_156	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000001	Lampides boeticus	species	豆波灰蝶
2016-00-00_Insect_HumanObservation_157	HumanObservation		2016-00-00_Insect_HumanObservation_157	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000002	Zizeeria maha okinawana	subspecies	藍灰蝶
2016-00-00_Insect_HumanObservation_158	HumanObservation		2016-00-00_Insect_HumanObservation_158	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000015	Catopsilia pomona	species	遷粉蝶
2016-00-00_Insect_HumanObservation_159	HumanObservation		2016-00-00_Insect_HumanObservation_159	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000020	Spoladea recurvalis	species	甜菜白帶野螟
2016-00-00_Insect_HumanObservation_160	HumanObservation		2016-00-00_Insect_HumanObservation_160	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000043	Anax parthenope julius	subspecies	綠胸晏蜓
2016-00-00_Insect_HumanObservation_161	HumanObservation		2016-00-00_Insect_HumanObservation_161	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000048	Pantala flavescens	species	薄翅蜻蜓
2016-00-00_Insect_HumanObservation_162	HumanObservation		2016-00-00_Insect_HumanObservation_162	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000055	Homoeocerus marginiventris	species	小點同緣?
2016-00-00_Insect_HumanObservation_163	HumanObservation		2016-00-00_Insect_HumanObservation_163	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000058	Spilostethus hospes	species	箭痕腺長?
2016-00-00_Insect_HumanObservation_164	HumanObservation		2016-00-00_Insect_HumanObservation_164	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000072	Agonoscelis nubilis	species	雲椿
2016-00-00_Insect_HumanObservation_165	HumanObservation		2016-00-00_Insect_HumanObservation_165	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000077	Pycnoscelis surinamensis	species	穌里南潛蠊
2016-00-00_Insect_HumanObservation_166	HumanObservation		2016-00-00_Insect_HumanObservation_166	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000079	Periplaneta australasiae	species	澳洲家蠊
2016-00-00_Insect_HumanObservation_167	HumanObservation		2016-00-00_Insect_HumanObservation_167	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000080	Acrida turrita	species	長頭蝗
2016-00-00_Insect_HumanObservation_168	HumanObservation		2016-00-00_Insect_HumanObservation_168	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000082	Aiolopus thalassinus	species	斑蝗
2016-00-00_Insect_HumanObservation_169	HumanObservation		2016-00-00_Insect_HumanObservation_169	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000083	Trilophidia annulata	species	疣蝗
2016-00-00_Insect_HumanObservation_170	HumanObservation		2016-00-00_Insect_HumanObservation_170	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000088	Velarifictorus ornatus	species	麗鬥蟋
2016-00-00_Insect_HumanObservation_171	HumanObservation		2016-00-00_Insect_HumanObservation_171	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000095	Chlorophorus graphus	species	圖紋虎天牛
2016-00-00_Insect_HumanObservation_172	HumanObservation		2016-00-00_Insect_HumanObservation_172	社團法人基隆市野鳥學會														2016		2016			2016-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000105	Protaetia orientalis sakaii	subspecies	東方白點花金龜
2017-00-00_Insect_HumanObservation_173	HumanObservation		2017-00-00_Insect_HumanObservation_173	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000001	Lampides boeticus	species	豆波灰蝶
2017-00-00_Insect_HumanObservation_174	HumanObservation		2017-00-00_Insect_HumanObservation_174	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000002	Zizeeria maha okinawana	subspecies	藍灰蝶
2017-00-00_Insect_HumanObservation_175	HumanObservation		2017-00-00_Insect_HumanObservation_175	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000004	Zizina otis riukuensis	subspecies	折列藍灰蝶
2017-00-00_Insect_HumanObservation_176	HumanObservation		2017-00-00_Insect_HumanObservation_176	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000007	Vanessa cardui	species	小紅蛺蝶
2017-00-00_Insect_HumanObservation_177	HumanObservation		2017-00-00_Insect_HumanObservation_177	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000008	Vanessa indica	species	大紅蛺蝶
2017-00-00_Insect_HumanObservation_178	HumanObservation		2017-00-00_Insect_HumanObservation_178	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000017	Appias albina semperi	subspecies	尖粉蝶
2017-00-00_Insect_HumanObservation_179	HumanObservation		2017-00-00_Insect_HumanObservation_179	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000020	Spoladea recurvalis	species	甜菜白帶野螟
2017-00-00_Insect_HumanObservation_180	HumanObservation		2017-00-00_Insect_HumanObservation_180	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000039	Celenna festivaria formosensis	subspecies	綠紋尺蛾
2017-00-00_Insect_HumanObservation_181	HumanObservation		2017-00-00_Insect_HumanObservation_181	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000040	Eumelea ludovicata	species	雌黃粉尺蛾
2017-00-00_Insect_HumanObservation_182	HumanObservation		2017-00-00_Insect_HumanObservation_182	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000043	Anax parthenope julius	subspecies	綠胸晏蜓
2017-00-00_Insect_HumanObservation_183	HumanObservation		2017-00-00_Insect_HumanObservation_183	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000044	Anax guttatus	species	烏點晏蜓
2017-00-00_Insect_HumanObservation_184	HumanObservation		2017-00-00_Insect_HumanObservation_184	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000048	Pantala flavescens	species	薄翅蜻蜓
2017-00-00_Insect_HumanObservation_185	HumanObservation		2017-00-00_Insect_HumanObservation_185	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000049	Sympetrum fonscolombii	species	紅脈蜻蜓
2017-00-00_Insect_HumanObservation_186	HumanObservation		2017-00-00_Insect_HumanObservation_186	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000072	Agonoscelis nubilis	species	雲椿
2017-00-00_Insect_HumanObservation_187	HumanObservation		2017-00-00_Insect_HumanObservation_187	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000079	Periplaneta australasiae	species	澳洲家蠊
2017-00-00_Insect_HumanObservation_188	HumanObservation		2017-00-00_Insect_HumanObservation_188	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000082	Aiolopus thalassinus	species	斑蝗
