taxonID,scientificName,taxonRank,vernacularName,kingdom,phylum,class,order,family,genus,acceptedNameUsage
KL_Fish_0000268,Bodianus axillaris,species,腋斑狐鯛,,,,,,,
KL_Fish_0000269,Chromis,genus,光鰓雀鯛屬,,,,,,,
KL_Fish_0000270,Parupeneus spilurus,species,大型海緋鯉,,,,,,,
KL_Fish_0000271,Anampses,genus,阿南魚屬,,,,,,,
KL_Fish_0000272,Cheilinus trilobatus,species,三葉唇魚,,,,,,,
KL_Fish_0000273,Diploprion bifasciatum,species,雙帶鱸,,,,,,,
KL_Fish_0000277,Myliobatidae,family,鱝科,,,,,,,
KL_Fish_0000278,Pycnochromis,genus,密光鰓雀鯛屬,,,,,,,
KL_Fish_0000279,Diagramma pictum,family,密點少棘胡椒鯛,,,,,,,
KL_Fish_0000280,Plectorhinchus vittatus,family,條斑胡椒鯛,,,,,,,
KL_Fish_0000281,Abudefduf,genus,豆娘魚屬,,,,,,,
KL_Fish_0000282,Heniochus acuminatus,species,白吻雙帶立旗鯛,,,,,,,
KL_Fish_0000283,Iniistius pavo,species,巴父項鰭魚,,,,,,,
KL_Fish_0000284,Gymnothorax eurostus,species,黴身裸胸鯙,,,,,,,
KL_Fish_0000286,Aluterus monoceros,species,單角革單棘魨,,,,,,,
KL_Fish_0000287,Lethrinidae,family,龍占魚科,,,,,,,
KL_Fish_0000288,Bodianus loxozonus,species,斜帶狐鯛,,,,,,,
KL_Fish_0000289,Arothron firmamentum,species,瓣叉鼻魨,,,,,,,
KL_Fish_0000290,Chilomycterus reticulatus,species,網紋短刺魨,,,,,,,
KL_Fish_0000291,Gymnocranius grandoculis,species,藍線白鱲,,,,,,,
KL_Fish_0000292,Parapercis tetracantha,species,四棘擬鱸,,,,,,,
KL_Fish_0000293,Epinephelus merra,species,網紋石斑魚,,,,,,,
KL_Fish_0000294,Pterocaesio diagramma,species,雙帶鱗鰭烏尾鮗,,,,,,,
KL_Fish_0000295,Exallias brevis,species,短多鬚鳚,,,,,,,
KL_Fish_0000296,Lutjanus gibbus,species,隆背笛鯛,,,,,,,
KL_Fish_0000297,Chaetodon rafflesii,species,雷氏蝴蝶魚,,,,,,,
KL_Fish_0000298,Hemigymnus fasciatus,species,條紋半裸魚,,,,,,,
KL_Fish_0000299,Ptereleotris evides,species,黑尾凹尾塘鱧,,,,,,,
KL_Insect_0000001,Lampides boeticus,species,豆波灰蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lampides, 
KL_Insect_0000002,Zizeeria maha okinawana,subspecies,藍灰蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Zizeeria, 
KL_Insect_0000003,Prosotas nora formosana,subspecies,波灰蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Prosotas, 
KL_Insect_0000004,Zizina otis riukuensis,subspecies,折列藍灰蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Zizina, 
KL_Insect_0000005,Deudorix epijarbas menesicles,subspecies,玳灰蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Deudorix, 
KL_Insect_0000006,Junonia orithya,species,青眼蛺蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia, 
KL_Insect_0000007,Vanessa cardui,species,小紅蛺蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa, 
KL_Insect_0000008,Vanessa indica,species,大紅蛺蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa, 
KL_Insect_0000009,Parantica sita,species,大絹斑蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Parantica, 
KL_Insect_0000010,Euploea eunice hobsoni,subspecies,圓翅紫斑蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euploea, 
KL_Insect_0000011,Kaniska canace drilon,subspecies,琉璃蛺蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa, 
KL_Insect_0000012,Pieris rapae crucivora,subspecies,白粉蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris, 
KL_Insect_0000013,Colias erate,species,紋黃蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Colias, 
KL_Insect_0000014,Pieris canidia,species,緣點白粉蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris, 
KL_Insect_0000015,Catopsilia pomona,species,遷粉蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Catopsilia, 
KL_Insect_0000016,Eurema mandarina,species,北黃蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Eurema, 
KL_Insect_0000017,Appias albina semperi,subspecies,尖粉蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Appias, 
KL_Insect_0000018,Parnara guttata,species,稻弄蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Parnara, 
KL_Insect_0000019,Papilio protenor protenor,subspecies,黑鳳蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio, 
KL_Insect_0000020,Spoladea recurvalis,species,甜菜白帶野螟,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Spoladea, 
KL_Insect_0000021,Pleuroptya chlorophanta,species,三條肋野螟蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Patania, 
KL_Insect_0000022,Pygospila tyres,species,白斑黑翅野螟蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pygospila, 
KL_Insect_0000023,Pleuroptya iopasalis,species,紫褐肋野螟蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pleuroptya, 
KL_Insect_0000024,Nomophila noctuella,species,麥牧野螟,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Nomophila, 
KL_Insect_0000025,Diasemia accalis,species,褐紋翅野螟,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Diasemia, 
KL_Insect_0000026,Talanga sexpunctalis,species,緗帶野螟,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Talanga, 
KL_Insect_0000027,Patania plagiatalis,species,扇野螟蛾,,,,,,, 
KL_Insect_0000028,Eudocima phalonia,species,落葉夜蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Eudocima, 
KL_Insect_0000029,Nyctemera adversata,species,粉蝶燈蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Nyctemera, 
KL_Insect_0000030,Utetheisa,genus,,,,,,,, 
KL_Insect_0000031,Hypocala subsatura,species,苹梢鷹裳蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypocala, 
KL_Insect_0000032,Oraesia emarginata,species,鳥嘴壺裳蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Oraesia, 
KL_Insect_0000033,Asota plana lacteata,subspecies,長斑擬燈蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Asota, 
KL_Insect_0000034,Grammodes geometrica,species,象夜蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Grammodes, 
KL_Insect_0000035,Plutella xylostella,species,小菜蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Plutellidae,Plutella, 
KL_Insect_0000036,Stathmopoda auriferella,species,展足蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Stathmopodidae,Stathmopoda, 
KL_Insect_0000037,Hippotion rosetta,species,後紅斜線天蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hippotion, 
KL_Insect_0000038,Sterrhinae,genus,姬尺蛾亞科,,,,,,, 
KL_Insect_0000039,Celenna festivaria formosensis,subspecies,綠紋尺蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Celenna, 
KL_Insect_0000040,Eumelea ludovicata,species,雌黃粉尺蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eumelea, 
KL_Insect_0000041,Scopula,genus,岩尺蛾屬,,,,,,, 
KL_Insect_0000042,Earias cupreoviridis,species,鼎點鑽瘤蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Earias, 
KL_Insect_0000043,Anax parthenope julius,subspecies,綠胸晏蜓,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax, 
KL_Insect_0000044,Anax guttatus,species,烏點晏蜓,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax, 
KL_Insect_0000045,Agriocnemis pygmaea,species,橙尾細蟌,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Agriocnemis, 
KL_Insect_0000046,Ischnura senegalensis,species,青紋細蟌,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura, 
KL_Insect_0000047,Ischnura asiatica,species,亞東細蟌,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura, 
KL_Insect_0000048,Pantala flavescens,species,薄翅蜻蜓,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pantala, 
KL_Insect_0000049,Sympetrum fonscolombii,species,紅脈蜻蜓,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum, 
KL_Insect_0000050,Tramea virginia,species,大華蜻蜓,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea, 
KL_Insect_0000051,Copera marginipes,species,脛蹼琵蟌,Animalia,Arthropoda,Insecta,Odonata,Platycnemididae,Copera, 
KL_Insect_0000052,Riptortus pedestris,species,點蜂緣椿,Animalia,Arthropoda,Insecta,Hemiptera,Alydidae,Riptortus, 
KL_Insect_0000053,Hishimonus sellatus,species,菱紋葉蟬,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Hishimonus, 
KL_Insect_0000054,Cletus trigonus,species,肩棘緣蝽,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Cletus, 
KL_Insect_0000055,Homoeocerus marginiventris,species,小點同緣蝽,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Homoeocerus, 
KL_Insect_0000056,Acanthocoris scaber,species,瘤緣蝽,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Acanthocoris, 
KL_Insect_0000057,Graptostethus servus servus,subspecies,紅腺長椿,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Graptostethus, 
KL_Insect_0000058,Spilostethus hospes,species,黑斑腺長蝽,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Spilostethus, 
KL_Insect_0000059,Nysius ericae,species,小長蝽象,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Nysius, 
KL_Insect_0000060,Geocoris pallidipennis scissilis,subspecies,大眼長蝽,Animalia,Arthropoda,Insecta,Hemiptera,Geocoridae,Geocoris, 
KL_Insect_0000061,Pseudopachybrachius guttus,species,圓眼長蝽,Animalia,Arthropoda,Insecta,Hemiptera,Rhyparochromidae,Pseudopachybrachius, 
KL_Insect_0000062,Telocoris,genus,,,,,,,, 
KL_Insect_0000063,Geotomus,genus,地土蝽屬,,,,,,, 
KL_Insect_0000064,Pilophorus typicus,species,泛束盲蝽,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pilophorus, 
KL_Insect_0000065,Taylorilygus apicalis,species,泛泰盲蝽,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Taylorilygus, 
KL_Insect_0000066,Trigonotylus tenuis,species,小赤鬚盲蝽,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Trigonotylus, 
KL_Insect_0000067,Creontiades,genus,淡盲蝽屬,,,,,,, 
KL_Insect_0000068,Tytthus,genus,淡翅盲蝽屬,,,,,,, 
KL_Insect_0000069,Sejanus,genus,楔盲蝽屬,,,,,,, 
KL_Insect_0000070,Orius,genus,小花蝽屬,,,,,,, 
KL_Insect_0000071,Corythucha,genus,方翅網蝽屬,,,,,,, 
KL_Insect_0000072,Agonoscelis nubilis,species,雲椿,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Agonoscelis, 
KL_Insect_0000073,Nezara viridula,species,稻綠椿,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Nezara, 
KL_Insect_0000074,Piezodorus hybneri,species,璧椿,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Piezodorus, 
KL_Insect_0000075,Scotiphara scotii,species,短刺黑椿象,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Scotiphara, 
KL_Insect_0000076,Oncocephalus assimilis,species,黑斑褐獵椿象,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Oncocephalus, 
KL_Insect_0000077,Pycnoscelis surinamensis,species,穌里南潛蠊,Animalia,Arthropoda,Insecta,Blattodea,Blaberidae,Pycnoscelus, 
KL_Insect_0000078,Blattella,genus,姬蠊屬,,,,,,, 
KL_Insect_0000079,Periplaneta australasiae,species,澳洲家蠊,Animalia,Arthropoda,Insecta,Blattodea,Blattidae,Periplaneta, 
KL_Insect_0000080,Acrida turrita,species,長頭蝗,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Acrida, 
KL_Insect_0000081,Acrida cinerea,species,中華劍角蝗,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Acrida, 
KL_Insect_0000082,Aiolopus thalassinus,species,斑蝗,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Aiolopus, 
KL_Insect_0000083,Trilophidia annulata,species,疣蝗,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Trilophidia, 
KL_Insect_0000084,Patanga succincta,species,條背土蝗,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Patanga, 
KL_Insect_0000085,Hieroglyphus annulicornis,species,斑腿蔗蝗,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Hieroglyphus, 
KL_Insect_0000086,Gastrimargus marmoratus,species,雲斑車蝗,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Gastrimargus, 
KL_Insect_0000087,Teleogryllus mitratus,species,白緣眉紋蟋蟀,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Teleogryllus, 
KL_Insect_0000088,Velarifictorus ornatus,species,麗鬥蟋,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Velarifictorus, 
KL_Insect_0000089,Gryllus bimaculatus,species,黃斑黑蟋蟀,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllus, 
KL_Insect_0000090,Ornebius,genus,奧蟋,,,,,,, 
KL_Insect_0000091,Euconocephalus nasutus,species,鼻優草螽,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Euconocephalus, 
KL_Insect_0000092,Conocephalus maculatus,species,褐背細斯,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Conocephalus, 
KL_Insect_0000093,Myrmecophilus,genus,蟻蟋屬,,,,,,, 
KL_Insect_0000094,Chlorophorus annularis,species,竹虎天牛,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Chlorophorus, 
KL_Insect_0000095,Chlorophorus graphus,species,圖紋虎天牛,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Chlorophorus, 
KL_Insect_0000096,Eobia chinensis,species,黑尾擬天牛,Animalia,Arthropoda,Insecta,Coleoptera,Oedemeridae,Eobia, 
KL_Insect_0000097,Chaetocnema,genus,凹脛葉蚤屬,,,,,,, 
KL_Insect_0000098,Colasposoma auripenne,species,甘藷猿金花蟲,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Colasposoma, 
KL_Insect_0000099,Cassida circumdata,species,甘藷龜金花蟲,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Cassida, 
KL_Insect_0000100,Necrobia rufipes,species,赤足郭公蟲,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Necrobia, 
KL_Insect_0000101,Necrobia ruficollis,species,赤頸郭公蟲,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Necrobia, 
KL_Insect_0000102,Coccinella septempunctata,species,七星瓢蟲,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella, 
KL_Insect_0000103,Propylea japonica,species,龜紋瓢蟲,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Propylea, 
KL_Insect_0000104,Cheilomenes sexmaculata,species,六斑月瓢蟲,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cheilomenes, 
KL_Insect_0000105,Protaetia orientalis sakaii,subspecies,東方白點花金龜,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Protaetia, 
KL_Insect_0000106,Paederus fuscipes,species,紅胸隱翅蟲,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Paederus, 
KL_Insect_0000107,Gonocephalum,genus,潛砂蟲屬,,,,,,, 
KL_Insect_0000108,Agrypnus sakaguchii,species,小褐鏽叩頭蟲,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Agrypnus, 
KL_Insect_0000109,Stomorhina discolor,species,黑色錐口蠅,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Stomorhina, 
KL_Insect_0000110,Chrysomya,genus,金蠅屬,,,,,,, 
KL_Insect_0000111,Pollenia,genus,粉蠅屬,,,,,,, 
KL_Insect_0000112,Dioxyna sororcula,species,長鞘寬頭實蠅,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Dioxyna, 
KL_Insect_0000113,Ischiodon scutellaris,species,短刺蚜蠅,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Ischiodon, 
KL_Insect_0000114,Allograpta javana,species,爪哇蚜蠅,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Allograpta, 
KL_Insect_0000115,Eristalinus,genus,斑眼蚜蠅屬,,,,,,, 
KL_Insect_0000116,Ceratina,genus,蘆蜂,,,,,,, 
KL_Insect_0000117,Tetramorium nipponense,species,日本皺家蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium, 
KL_Insect_0000118,Tapinoma melanocephalum,species,黑頭慌蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma, 
KL_Insect_0000119,Pheidole fervens,species,熱烈大頭家蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole, 
KL_Insect_0000120,Cardiocondyla kagutsuchi,species,迦具土瘤突家蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Cardiocondyla, 
KL_Insect_0000121,Cardiocondyla minutior,species,小瘤突家蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Cardiocondyla, 
KL_Insect_0000122,Monomorium chinense,species,中華單家蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Monomorium, 
KL_Insect_0000123,Tetramorium bicarinatum,species,雙脊皺家蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium, 
KL_Insect_0000124,Nylanderia ryukyuensis,species,琉球尼蘭德山蟻,,,,,,, 
KL_Insect_0000125,Camponotus albosparsus,species,白疏巨山蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus, 
KL_Insect_0000126,Ochetellus glaber,species,光滑管琉璃蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Ochetellus, 
KL_Insect_0000127,Strumigenys membranifera,species,節膜瘤顎家蟻,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pyramica, 
KL_Insect_0000128,Hypoponera,genus,姬針蟻,,,,,,, 
KL_Insect_0000129,Solenopsis,genus,火家蟻屬,,,,,,, 
KL_Insect_0000130,Bassus,genus,,,,,,,, 
KL_Insect_0000131,Xysticus,genus,花蟹蛛,,,,,,, 
KL_Insect_0000132,Stathmopoda auriferalla,species,展足蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Stathmopodidae,Stathmopoda,
KL_Insect_0000133,Largidae,family,大紅蝽科,Animalia,Arthropoda,Insecta,Hemiptera,Largidae,,
KL_Insect_0000134,Chrysopidae,family,草蛉科,,,,,,,
KL_Insect_0000135,Trilophidia japonica,species,疣蝗,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Trilophidia,
KL_Insect_0000136,Geometridae,family,尺蛾科,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,,
KL_Insect_0000138,Ischiodon,genus,短刺蚜蠅,,,,,,,
KL_Insect_0000139,Protaetia orientalis,species,東方白點花金龜,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Protaetia,
KL_Insect_0000140,Staphylinidae,family,隱翅蟲科,,,,,,,
KL_Insect_0000141,Tenebrionidae,family,擬步行蟲科,,,,,,,
KL_Insect_0000142,Coccinellidae,family,瓢蟲科,,,,,,,
KL_Insect_0000143,Cleridae,family,郭公蟲科,,,,,,,
KL_Insect_0000144,Aiolopus thalassinus tamulus,subspecies,斑蝗,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Aiolopus,
KL_Insect_0000145,Pycnoscelus surinamensis,species,蘇利南潛蠊,Animalia,Arthropoda,Insecta,Blattodea,Blaberidae,Pycnoscelus,
KL_Insect_0000146,Colasposoma viridicoeruleum,species,甘藷猿金花蟲,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Colasposoma,
KL_Insect_0000147,Pleuroptya,genus,,,,,,,,
KL_Insect_0000148,Erebidae,family,裳蛾科,,,,,,,
KL_Insect_0000150,Atractomorpha sinensis,species,紅后負蝗,Animalia,Arthropoda,Insecta,Orthoptera,Pyrgomorphidae,Atractomorpha,
KL_Insect_0000153,Graptostethus servus,species,黑帶紅腺長蝽,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Graptostethus,
KL_Insect_0000154,Scotinophara scottii,species,短刺黑蝽,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Scotinophara,
KL_Insect_0000155,Asopinae,subfamily,,,,,,,,
KL_Insect_0000158,Lepismatidae,family,衣魚科,,,,,,,
KL_Insect_0000160,Crambidae,family,草螟科,,,,,,,
KL_Insect_0000161,Cicadellidae,family,葉蟬科,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,,
KL_Insect_0000162,Brachymeria,genus,大腿小蜂,,,,,,,
KL_Insect_0000164,Eurytomidae,family,廣肩小蜂科,,,,,,,
KL_Insect_0000165,Braconidae,family,小繭蜂科,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,,
KL_Insect_0000166,Dermestes,genus,鰹節蟲,,,,,,,
KL_Insect_0000167,Aphididae,family,蚜蟲,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,,
KL_Insect_0000169,Muscidae,family,家蠅科,,,,,,,
KL_Insect_0000170,Curculionidae,family,象鼻蟲,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,,
KL_Insect_0000171,Culicidae,family,蚊,,,,,,,
KL_Insect_0000172,Gryllidae,family,蟋蟀,,,,,,,
KL_Insect_0000173,Pheidole,genus,大頭家蟻,,,,,,,
KL_Insect_0000174,Deltocephalidae,family,角頂葉蟬,,,,,,,
KL_Insect_0000175,Pipunculidae,family,頭蠅,,,,,,,
KL_Insect_0000176,Caeciliusidae,family,毛嚙蟲,,,,,,,
KL_Insect_0000177,Ceratopogonidae,family,蠓,,,,,,,
KL_Insect_0000178,Chloropidae,family,稈蠅,,,,,,,
KL_Insect_0000179,Agromyzidae,family,潛蠅,,,,,,,
KL_Insect_0000180,Malachiidae,family,耀夜螢,,,,,,,
KL_Insect_0000181,Diasemia acalis,species,褐紋翅野螟蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Diasemia,
KL_Insect_0000182,Diptera,order,雙翅目,Animalia,Arthropoda,Insecta,Diptera,,,
KL_Insect_0000183,Cheilmenes sexmachlata,species,六斑月瓢蟲,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cheilomenes,
KL_Insect_0000184,Eobia chinensis chinensis,species,黑尾擬天牛,Animalia,Arthropoda,Insecta,Coleoptera,Oedemeridae,Eobia,
KL_Insect_0000185,Propylea japonoca,species,龜紋瓢蟲,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Propylea,
KL_Insect_0000186,Diasemia,genus,草螟蛾,,,,,,,
KL_Insect_0000188,Colasposoma cf. auripenne,species,甘藷猿金花蟲,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Colasposoma,
KL_Insect_0000190,Cantharidae,family,菊虎科,,,,,,,
KL_Insect_0000191,Scymninae,subfamily,小毛瓢蟲亞科,,,,,,,
KL_Insect_0000192,Pyralidae,family,螟蛾科,,,,,,,
KL_Insect_0000193,Deudorix,genus,玳灰蝶屬,,,,,,,
KL_Insect_0000194,Dolichopodidae,family,長足虻科,,,,,,,
KL_Insect_0000195,Lauxaniidae,family,縞蠅科,,,,,,,
KL_Insect_0000197,Ephydridae,family,水蠅科,,,,,,,
KL_Insect_0000198,Eulophidae,family,姬小蜂科,,,,,,,
KL_Insect_0000199,Campopleginae,subfamily,縫姬蜂亞科,,,,,,,
KL_Insect_0000200,Cremastinae,subfamily,分距姬蜂亞科,,,,,,,
KL_Insect_0000201,Chalcididae,family,小蜂科,,,,,,,
KL_Insect_0000202,Formicidae,family,蟻科,,,,,,,
KL_Insect_0000206,Miridae,family,盲蝽科,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,,
KL_Insect_0000207,Nysius,genus,小長蝽屬,,,,,,,
KL_Insect_0000209,Tropiduchidae,family,軍配飛蝨,Animalia,Arthropoda,Insecta,Hemiptera,Tropiduchidae,,
KL_Insect_0000210,Catopsilia pomona pomona,species,遷粉蝶,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Catopsilia,
KL_Insect_0000213,Ichneumonidae,genus,,,,,,,,
KL_Insect_0000214,Oraesia excavata,species,鳥嘴壺裳蛾,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Oraesia,
KL_Insect_0000221,Diaphania indica,species,瓜絹野螟,,,,,,,
KL_Insect_0000222,Braunsapis,genus,小蘆蜂屬,,,,,,,
KL_Insect_0000223,Hylaeus,genus,面具蜂屬,,,,,,,
KL_Insect_0000224,Aphidius gifuensis,species,岐阜小繭蜂,,,,,,,
KL_Insect_0000225,Tetramorium simillimum,species,相似皺家蟻,,,,,,,
KL_Insect_0000226,Tetramorium lanuginosum,species,絨毛皺家蟻,,,,,,,
KL_Insect_0000227,Austragallia,genus,,,,,,,,
KL_Insect_0000228,Stirellus indrus,species,二點矛葉蟬,,,,,,,
KL_Insect_0000229,Orosius orientalis,species,南斑葉蟬,,,,,,,
KL_Insect_0000230,Lipaphis erysimi,species,偽菜蚜,,,,,,,
KL_Insect_0000235,Episyrphus,genus,黑帶蚜蠅屬,,,,,,,
KL_Insect_0000236,Steganopsis,genus,防水縞蠅屬,,,,,,,
KL_Insect_0000237,Sphenella,genus,雙帶斑實蠅屬,,,,,,,
KL_Insect_0000238,Lispe,genus,溜蠅屬,,,,,,,
KL_Insect_0000239,Liriomyza,genus,斑潛蠅屬,,,,,,,
KL_Insect_0000240,Drosophila,genus,果蠅屬,,,,,,,
KL_Insect_0000241,Valenzuela,genus,梵嚙蟲屬,,,,,,,
KL_Insect_0000242,Hemerobius,genus,褐蛉屬,,,,,,,
KL_Insect_0000243,Phlaeothripidae,family,管薊馬科,,,,,,,
KL_Insect_0000244,Thripidae,family,薊馬科,,,,,,,
KL_Insect_0000248,Myrmecophilus quadrispinus,species,蓬萊蟻蟋,,,,,,,
KL_Insect_0000249,Tropidocephala,genus,匙頂飛蝨屬,,,,,,,
KL_Insect_0000250,Geocoris ochropterus,species,南亞大眼長蝽,,,,,,,
KL_Insect_0000253,Pilophorus,genus,束盲蝽屬,,,,,,,
KL_Insect_0000257,Ornebius bimaculatus,species,二斑奧蟋,,,,,,,
KL_Insect_0000258,Velarifictorus,genus,鬥蟋屬,,,,,,,
