taxonID,occurrenceID,eventDate,year,month,day,eventTime,basisOfRecord,continent,country,locality,samplingProtocol,scientificName,taxonRank,vernacularName,individualCount,organismQuantityType,organismQuantity,georeferenceVerificationStatus,geodeticDatum,decimalLongitude,decimalLatitude,coordinatePrecision,coordinateUncertaintyInMeters,recordedBy,lifeStage,reproductiveCondition,behavior,occurrenceRemarks,associatedMedia,associatedReferences,dynamicProperties,verbatimEventDate,minimumDepthInMeters,maximumDepthInMeters
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1009,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0996,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1010,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1012,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1003,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0974,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0975,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0976,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1067,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1068,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1069,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1070,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1071,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1072,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1073,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1074,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1061,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1066,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1075,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1078,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1079,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000105,2025-09-30_Fish_Underwater Visual Census_1080,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000105,2025-09-30_Fish_Underwater Visual Census_1081,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000068,2025-09-30_Fish_Underwater Visual Census_1082,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Stethojulis bandanensis,species,黑星紫胸魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000068,2025-09-30_Fish_Underwater Visual Census_1083,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Stethojulis bandanensis,species,黑星紫胸魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000068,2025-09-30_Fish_Underwater Visual Census_1084,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Stethojulis bandanensis,species,黑星紫胸魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000068,2025-09-30_Fish_Underwater Visual Census_1085,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Stethojulis bandanensis,species,黑星紫胸魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000068,2025-09-30_Fish_Underwater Visual Census_1086,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Stethojulis bandanensis,species,黑星紫胸魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1077,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1065,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1064,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1063,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0977,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0994,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0978,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0980,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0981,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0982,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0983,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0984,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0985,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0986,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0987,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0988,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0989,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0990,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0991,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0992,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0979,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1026,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1027,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1028,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_1062,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000068,2025-09-30_Fish_Underwater Visual Census_1088,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Stethojulis bandanensis,species,黑星紫胸魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000138,2025-09-30_Fish_Underwater Visual Census_1658,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pseudanthias squamipinnis,species,絲鰭擬花鮨,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Insect_0000310,2025-09-30_Insect_HumanObservation_050,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Gonocephalum coenosum,species,角肩潛砂蟲,,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,,
KL_Fish_0000138,2025-09-30_Fish_Underwater Visual Census_1660,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pseudanthias squamipinnis,species,絲鰭擬花鮨,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0654,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Avian_0000173,2025-09-30_Avian_棉花嶼_75,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Acridotheres tristis,species,家八哥,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告,,2025-09-30,,
KL_Avian_0000167,2025-09-30_Avian_棉花嶼_74,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Zosterops japonicus,species,日菲繡眼,40,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告,,2025-09-30,,
KL_Avian_0000244,2025-09-30_Avian_棉花嶼_73,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Phylloscopidae,family,柳鶯科,3,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告,,2025-09-30,,
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0688,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0689,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0690,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0691,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0692,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0693,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0694,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0664,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0695,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0697,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0687,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0698,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0700,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0701,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
KL_Insect_0000108,2025-09-30_Insect_HumanObservation_049,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼,,Agrypnus sakaguchii,species,小褐鏽叩頭蟲,,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,,
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0702,2025-09-30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,,,WGS84,122.10271,25.48607,1e-06,200.0,研海生態顧問股份有限公司,,,,,,,,2025-09-30,3.0,6.0
