taxonID,occurrenceID,eventDate,year,month,day,eventTime,basisOfRecord,continent,country,locality,samplingProtocol,scientificName,taxonRank,vernacularName,individualCount,georeferenceVerificationStatus,geodeticDatum,decimalLongitude,decimalLatitude,coordinatePrecision,coordinateUncertaintyInMeters,recordedBy,sex,lifeStage,reproductiveCondition,behavior,vitality,occurrenceStatus,occurrenceRemarks,associatedMedia,associatedReferences,dynamicProperties,verbatimEventDate,minimumDepthInMeters,maximumDepthInMeters
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0807,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0808,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0809,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0810,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0811,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0812,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0813,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0814,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0815,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0816,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0817,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0818,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0819,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0820,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0821,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0822,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0823,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0824,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000014,2025-09-30_Fish_Underwater Visual Census_0825,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Abudefduf vaigiensis,species,條紋豆娘魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000096,2025-09-30_Fish_Underwater Visual Census_0826,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Acanthurus nigrofuscus,species,褐斑刺尾鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000096,2025-09-30_Fish_Underwater Visual Census_0827,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Acanthurus nigrofuscus,species,褐斑刺尾鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000099,2025-09-30_Fish_Underwater Visual Census_0828,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Acanthurus xanthopterus,species,黃鰭刺尾鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000224,2025-09-30_Fish_Underwater Visual Census_0829,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Anampses meleagrides,species,黃尾阿南魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000224,2025-09-30_Fish_Underwater Visual Census_0830,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Anampses meleagrides,species,黃尾阿南魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000224,2025-09-30_Fish_Underwater Visual Census_0831,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Anampses meleagrides,species,黃尾阿南魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000111,2025-09-30_Fish_Underwater Visual Census_0832,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Chaetodon auriga,species,揚旛蝴蝶魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000110,2025-09-30_Fish_Underwater Visual Census_0833,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Chaetodon auripes,species,耳帶蝴蝶魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000110,2025-09-30_Fish_Underwater Visual Census_0834,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Chaetodon auripes,species,耳帶蝴蝶魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000121,2025-09-30_Fish_Underwater Visual Census_0835,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Chaetodon trifascialis,species,川紋蝴蝶魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000121,2025-09-30_Fish_Underwater Visual Census_0836,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Chaetodon trifascialis,species,川紋蝴蝶魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000120,2025-09-30_Fish_Underwater Visual Census_0837,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Chaetodon vagabundus,species,飄浮蝴蝶魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000120,2025-09-30_Fish_Underwater Visual Census_0838,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Chaetodon vagabundus,species,飄浮蝴蝶魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000120,2025-09-30_Fish_Underwater Visual Census_0839,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Chaetodon vagabundus,species,飄浮蝴蝶魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000195,2025-09-30_Fish_Underwater Visual Census_0840,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Diodon holocanthus,species,六斑二齒魨,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0841,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0842,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0843,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0844,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0845,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0846,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0847,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0848,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0849,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0850,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0851,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0852,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0853,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0854,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0855,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0856,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0857,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0858,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0859,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0860,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000252,2025-09-30_Fish_Underwater Visual Census_0861,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Enneapterygius,genus,雙線鳚屬,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000295,2025-09-30_Fish_Underwater Visual Census_0862,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Exallias brevis,species,短多鬚鳚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000064,2025-09-30_Fish_Underwater Visual Census_0863,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Halichoeres nebulosus,species,雲紋海豬魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000064,2025-09-30_Fish_Underwater Visual Census_0864,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Halichoeres nebulosus,species,雲紋海豬魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000064,2025-09-30_Fish_Underwater Visual Census_0865,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Halichoeres nebulosus,species,雲紋海豬魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000064,2025-09-30_Fish_Underwater Visual Census_0866,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Halichoeres nebulosus,species,雲紋海豬魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000064,2025-09-30_Fish_Underwater Visual Census_0867,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Halichoeres nebulosus,species,雲紋海豬魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000066,2025-09-30_Fish_Underwater Visual Census_0868,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Labroides dimidiatus,species,裂唇魚,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000296,2025-09-30_Fish_Underwater Visual Census_0869,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Lutjanus gibbus,species,隆背笛鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000035,2025-09-30_Fish_Underwater Visual Census_0870,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon fasciolatus,species,藍紋高身雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000035,2025-09-30_Fish_Underwater Visual Census_0871,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon fasciolatus,species,藍紋高身雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000156,2025-09-30_Fish_Underwater Visual Census_0872,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Parapercis clathrata,species,四斑擬鱸,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000030,2025-09-30_Fish_Underwater Visual Census_0873,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon dickii,species,迪克氏固曲齒鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000030,2025-09-30_Fish_Underwater Visual Census_0874,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon dickii,species,迪克氏固曲齒鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000030,2025-09-30_Fish_Underwater Visual Census_0875,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon dickii,species,迪克氏固曲齒鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000035,2025-09-30_Fish_Underwater Visual Census_0876,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon fasciolatus,species,藍紋高身雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000035,2025-09-30_Fish_Underwater Visual Census_0877,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon fasciolatus,species,藍紋高身雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000035,2025-09-30_Fish_Underwater Visual Census_0878,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon fasciolatus,species,藍紋高身雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000035,2025-09-30_Fish_Underwater Visual Census_0879,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon fasciolatus,species,藍紋高身雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000035,2025-09-30_Fish_Underwater Visual Census_0880,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon fasciolatus,species,藍紋高身雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000035,2025-09-30_Fish_Underwater Visual Census_0881,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon fasciolatus,species,藍紋高身雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000035,2025-09-30_Fish_Underwater Visual Census_0882,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon fasciolatus,species,藍紋高身雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000029,2025-09-30_Fish_Underwater Visual Census_0883,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Plectroglyphidodon leucozonus,species,白帶固曲齒鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0884,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
KL_Fish_0000032,2025-09-30_Fish_Underwater Visual Census_0885,2025/9/30,2025,9,30,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.10271,25.48607,0.000001,200,研海生態顧問股份有限公司,,,,,,,,,,,2025/9/30,3,6
